date,temp_mean_c,temp_max_c,temp_min_c
2012-01-06,21.0,25.1,17.6
2012-01-07,21.0,25.2,17.4
2012-01-08,19.5,23.2,17.5
2012-01-09,18.9,21.7,17.0
2012-01-10,18.5,21.0,17.0
2012-01-11,19.1,21.8,17.2
2012-01-12,20.1,24.9,16.4
2012-01-13,20.4,24.6,15.5
2012-01-14,21.4,26.5,17.4
2012-01-15,21.4,25.0,18.5
2012-01-16,21.5,26.0,17.2
2012-01-17,21.8,26.9,17.5
2012-01-18,21.7,26.5,17.8
2012-01-19,20.5,24.3,17.7
2012-01-20,21.0,24.8,17.7
2012-01-21,21.9,26.4,17.6
2012-01-22,22.4,26.8,18.1
2012-01-23,21.8,25.9,17.1
2012-01-24,22.1,26.0,17.4
2012-01-25,21.8,26.0,16.5
2012-01-26,22.5,27.0,18.2
2012-01-27,21.8,27.4,18.6
2012-01-28,20.4,25.1,18.1
2012-01-29,20.3,23.9,17.6
2012-01-30,20.3,24.7,16.2
2012-01-31,20.1,24.3,17.3
2012-02-01,20.1,24.4,17.3
2012-02-02,21.2,25.9,16.7
2012-02-03,21.7,26.7,16.5
2012-02-04,21.7,26.5,17.1
2012-02-05,22.0,27.3,15.5
2012-02-06,22.6,27.0,17.3
2012-02-07,22.9,28.1,16.7
2012-02-08,23.4,28.9,17.0
2012-02-09,23.7,29.3,19.1
2012-02-10,22.6,26.9,18.9
2012-02-11,20.7,22.9,18.7
2012-02-12,20.4,22.6,18.7
2012-02-13,20.5,23.7,17.8
2012-02-14,21.7,26.2,17.8
2012-02-15,21.7,25.9,17.6
2012-02-16,21.5,26.4,17.8
2012-02-17,21.7,26.1,18.5
2012-02-18,21.6,26.7,16.2
2012-02-19,22.2,26.3,17.6
2012-02-20,22.2,25.7,18.7
2012-02-21,22.2,26.7,18.1
2012-02-22,21.6,26.2,17.2
2012-02-23,21.8,26.2,17.6
2012-02-24,22.3,27.1,18.0
2012-02-25,23.2,27.2,19.3
2012-02-26,23.4,27.7,19.7
2012-02-27,23.8,28.6,19.2
2012-02-28,24.0,29.3,19.1
2012-02-29,24.1,29.7,18.1
2012-03-01,24.3,30.4,19.2
2012-03-02,24.8,30.0,19.2
2012-03-03,24.3,29.8,18.9
2012-03-04,23.1,27.8,19.4
2012-03-05,22.5,27.1,17.6
2012-03-06,22.3,26.9,18.5
2012-03-07,22.1,27.0,17.6
2012-03-08,22.0,26.3,17.9
2012-03-09,23.0,27.1,18.6
2012-03-10,22.2,25.8,18.8
2012-03-11,21.7,27.7,17.4
2012-03-12,21.3,26.3,17.0
2012-03-13,20.8,25.9,17.1
2012-03-14,21.3,26.3,16.9
2012-03-15,21.8,27.2,16.4
2012-03-16,21.2,25.0,18.5
2012-03-17,20.3,24.4,17.6
2012-03-18,20.0,24.3,16.4
2012-03-19,19.3,23.3,16.4
2012-03-20,20.2,24.4,17.4
2012-03-21,20.8,25.9,16.1
2012-03-22,21.9,26.9,16.8
2012-03-23,20.8,24.6,17.9
2012-03-24,21.0,25.0,18.8
2012-03-25,21.6,27.2,17.2
2012-03-26,21.5,27.2,17.0
2012-03-27,21.9,27.1,17.1
2012-03-28,21.1,26.0,17.2
2012-03-29,18.6,23.4,15.9
2012-03-30,20.2,25.1,16.9
2012-03-31,20.4,25.0,17.5
2012-04-01,20.3,24.9,17.1
2012-04-02,20.7,25.1,17.2
2012-04-03,21.1,25.8,17.4
2012-04-04,21.1,26.2,16.8
2012-04-05,21.7,26.8,16.3
2012-04-06,21.5,26.4,18.1
2012-04-07,21.3,25.3,18.2
2012-04-08,21.7,26.1,18.5
2012-04-09,21.0,25.6,16.8
2012-04-10,20.8,24.9,18.0
2012-04-11,20.5,24.6,18.0
2012-04-12,20.5,24.7,16.7
2012-04-13,20.9,25.5,15.9
2012-04-14,21.5,26.6,17.2
2012-04-15,21.8,26.7,17.1
2012-04-16,20.4,23.5,17.7
2012-04-17,19.6,23.3,17.0
2012-04-18,19.6,24.2,15.7
2012-04-19,19.5,24.0,15.7
2012-04-20,19.5,25.5,12.7
2012-04-21,20.4,25.0,15.8
2012-04-22,19.2,21.7,17.0
2012-04-23,19.2,23.4,15.7
2012-04-24,19.0,24.2,15.6
2012-04-25,20.1,25.8,15.2
2012-04-26,21.0,26.3,16.7
2012-04-27,21.1,25.9,18.4
2012-04-28,20.7,25.6,16.6
2012-04-29,20.9,25.8,17.5
2012-04-30,19.4,23.7,17.1
2012-05-01,17.0,20.9,14.1
2012-05-02,16.0,21.1,11.7
2012-05-03,16.1,22.0,10.6
2012-05-04,17.4,22.6,13.4
2012-05-05,17.5,21.9,14.2
2012-05-06,17.2,21.6,13.4
2012-05-07,17.4,21.2,14.6
2012-05-08,16.4,20.3,13.8
2012-05-09,17.3,21.3,13.5
2012-05-10,17.5,22.0,12.1
2012-05-11,18.2,24.3,12.0
2012-05-12,17.4,23.8,12.3
2012-05-13,18.7,22.5,16.0
2012-05-14,16.1,17.0,14.6
2012-05-15,15.1,16.9,14.2
2012-05-16,16.0,20.0,12.7
2012-05-17,15.5,19.3,12.5
2012-05-18,15.2,19.2,11.9
2012-05-19,15.2,19.9,11.8
2012-05-20,15.5,19.6,12.6
2012-05-21,15.5,19.8,12.0
2012-05-22,15.6,19.9,12.2
2012-05-23,15.9,20.1,12.6
2012-05-24,16.7,21.2,13.5
2012-05-25,17.3,22.3,13.2
2012-05-26,17.3,20.9,14.7
2012-05-27,17.6,22.6,13.7
2012-05-28,18.4,24.6,12.2
2012-05-29,18.7,24.5,12.2
2012-05-30,18.8,24.8,12.7
2012-05-31,19.6,24.7,14.1
2012-06-01,19.0,24.3,16.1
2012-06-02,18.2,23.3,14.2
2012-06-03,19.1,24.8,13.9
2012-06-04,19.7,25.6,14.0
2012-06-05,19.9,24.1,16.7
2012-06-06,18.4,22.5,15.7
2012-06-07,16.8,20.3,13.7
2012-06-08,16.4,20.1,13.8
2012-06-09,17.3,20.3,14.1
2012-06-10,16.9,20.7,13.7
2012-06-11,17.5,22.4,14.4
2012-06-12,17.1,22.5,12.5
2012-06-13,17.6,22.3,13.7
2012-06-14,16.2,21.9,12.3
2012-06-15,16.3,21.5,10.5
2012-06-16,15.8,21.7,10.2
2012-06-17,16.2,22.4,9.3
2012-06-18,16.3,23.3,9.6
2012-06-19,18.1,24.2,12.3
2012-06-20,19.3,24.4,16.1
2012-06-21,19.3,24.5,15.9
2012-06-22,18.7,23.3,15.8
2012-06-23,17.1,22.3,11.0
2012-06-24,17.6,22.1,14.5
2012-06-25,17.3,21.8,13.9
2012-06-26,16.1,19.8,13.0
2012-06-27,15.5,21.4,10.2
2012-06-28,16.3,21.3,12.1
2012-06-29,16.7,22.3,10.1
2012-06-30,17.2,23.0,12.6
2012-07-01,17.0,23.5,11.4
2012-07-02,17.2,23.5,10.7
2012-07-03,16.9,22.9,11.0
2012-07-04,15.2,21.6,9.0
2012-07-05,15.4,22.1,8.8
2012-07-06,15.8,22.1,9.0
2012-07-07,16.2,22.9,9.4
2012-07-08,15.9,21.1,11.3
2012-07-09,15.0,20.1,11.5
2012-07-10,14.6,20.4,9.4
2012-07-11,16.4,22.7,11.2
2012-07-12,17.7,24.8,11.2
2012-07-13,17.1,22.0,13.8
2012-07-14,14.3,22.5,6.8
2012-07-15,15.7,22.3,8.9
2012-07-16,15.2,17.6,13.4
2012-07-17,16.0,19.6,13.6
2012-07-18,14.1,15.5,10.5
2012-07-19,12.2,19.4,5.5
2012-07-20,13.8,21.3,6.7
2012-07-21,16.3,23.8,8.6
2012-07-22,18.6,25.6,11.0
2012-07-23,18.5,25.5,13.0
2012-07-24,19.1,25.1,14.0
2012-07-25,18.3,24.9,11.5
2012-07-26,18.6,25.1,11.3
2012-07-27,18.0,24.9,10.9
2012-07-28,17.4,25.0,11.0
2012-07-29,18.0,24.6,10.7
2012-07-30,17.2,25.6,8.8
2012-07-31,17.7,22.8,14.1
2012-08-01,17.2,21.0,13.5
2012-08-02,17.8,22.5,13.6
2012-08-03,17.4,23.7,11.2
2012-08-04,17.7,24.3,12.0
2012-08-05,18.2,25.3,11.0
2012-08-06,16.9,22.6,10.8
2012-08-07,16.5,22.9,11.4
2012-08-08,17.0,23.8,10.8
2012-08-09,16.3,22.7,11.3
2012-08-10,16.3,22.6,10.3
2012-08-11,16.6,23.2,10.0
2012-08-12,17.1,23.8,9.8
2012-08-13,17.8,23.5,12.5
2012-08-14,17.8,22.5,13.8
2012-08-15,17.6,21.1,14.8
2012-08-16,18.0,22.5,14.8
2012-08-17,17.6,23.3,13.8
2012-08-18,17.5,23.1,13.8
2012-08-19,17.3,21.8,13.9
2012-08-20,17.5,24.0,12.4
2012-08-21,17.3,24.1,11.0
2012-08-22,18.2,24.9,13.6
2012-08-23,17.2,23.5,12.3
2012-08-24,18.2,24.1,13.6
2012-08-25,18.2,24.6,12.9
2012-08-26,18.7,24.9,11.7
2012-08-27,19.4,24.7,14.2
2012-08-28,20.0,24.9,15.1
2012-08-29,19.1,25.5,14.4
2012-08-30,18.4,25.1,12.5
2012-08-31,18.0,25.6,11.5
2012-09-01,19.5,27.8,10.1
2012-09-02,20.8,29.1,12.2
2012-09-03,20.8,29.5,12.4
2012-09-04,19.1,26.4,14.2
2012-09-05,19.3,26.4,13.7
2012-09-06,21.0,28.3,13.1
2012-09-07,21.3,28.0,13.1
2012-09-08,21.8,27.7,14.2
2012-09-09,22.7,29.6,14.8
2012-09-10,23.7,30.1,16.3
2012-09-11,23.6,31.1,15.3
2012-09-12,24.2,32.7,15.2
2012-09-13,24.1,31.8,17.8
2012-09-14,22.0,28.3,16.9
2012-09-15,21.9,27.8,16.6
2012-09-16,22.9,28.9,16.2
2012-09-17,23.4,29.8,15.9
2012-09-18,23.8,31.0,15.7
2012-09-19,25.2,32.3,16.3
2012-09-20,23.5,28.5,19.2
2012-09-21,22.2,29.8,17.4
2012-09-22,20.3,26.2,15.5
2012-09-23,17.6,21.3,14.9
2012-09-24,19.7,24.6,14.8
2012-09-25,20.7,27.6,15.6
2012-09-26,17.3,20.5,12.1
2012-09-27,13.5,19.7,7.0
2012-09-28,14.0,20.3,8.2
2012-09-29,15.3,21.7,9.6
2012-09-30,16.3,23.6,10.1
2012-10-01,19.2,26.9,11.2
2012-10-02,22.3,29.5,13.5
2012-10-03,23.6,30.1,16.1
2012-10-04,23.5,29.9,17.3
2012-10-05,23.2,29.5,16.9
2012-10-06,22.1,27.9,16.8
2012-10-07,22.2,28.9,15.9
2012-10-08,21.7,27.7,16.0
2012-10-09,21.9,27.7,15.8
2012-10-10,22.8,29.5,14.8
2012-10-11,24.6,31.0,17.5
2012-10-12,22.8,30.4,16.6
2012-10-13,18.0,21.1,15.4
2012-10-14,16.9,20.1,14.3
2012-10-15,19.3,25.5,13.4
2012-10-16,20.8,27.5,13.5
2012-10-17,18.9,20.8,17.1
2012-10-18,21.2,27.4,15.5
2012-10-19,22.4,29.1,17.0
2012-10-20,22.5,28.9,17.3
2012-10-21,23.2,29.3,17.3
2012-10-22,23.7,29.2,18.6
2012-10-23,24.9,31.1,19.5
2012-10-24,24.0,29.8,19.4
2012-10-25,23.9,29.7,20.0
2012-10-26,25.3,31.9,19.3
2012-10-27,26.1,32.4,19.9
2012-10-28,26.9,33.3,19.3
2012-10-29,25.4,33.0,21.5
2012-10-30,26.0,33.4,19.7
2012-10-31,26.6,34.3,20.0
2012-11-01,25.3,32.7,20.1
2012-11-02,21.4,25.6,18.4
2012-11-03,20.4,25.3,17.8
2012-11-04,21.1,26.2,18.3
2012-11-05,21.7,26.9,17.9
2012-11-06,22.1,26.7,18.5
2012-11-07,21.7,26.9,18.3
2012-11-08,21.5,25.4,17.5
2012-11-09,18.9,19.8,18.0
2012-11-10,18.2,19.1,17.3
2012-11-11,20.5,24.3,17.6
2012-11-12,21.8,26.0,17.6
2012-11-13,20.5,24.5,17.9
2012-11-14,18.5,21.5,16.4
2012-11-15,18.8,23.1,16.2
2012-11-16,19.9,25.3,16.5
2012-11-17,19.2,25.4,14.5
2012-11-18,19.3,24.3,13.8
2012-11-19,20.1,24.5,15.7
2012-11-20,20.4,24.1,17.2
2012-11-21,21.4,27.8,15.1
2012-11-22,21.6,27.7,15.6
2012-11-23,23.3,29.8,16.7
2012-11-24,23.5,28.4,19.3
2012-11-25,19.9,22.0,18.8
2012-11-26,20.8,24.6,17.2
2012-11-27,20.7,23.9,18.6
2012-11-28,21.8,26.6,18.4
2012-11-29,22.8,29.1,17.2
2012-11-30,22.2,26.8,18.5
2012-12-01,21.4,25.4,18.9
2012-12-02,21.5,26.1,18.0
2012-12-03,21.7,26.9,18.1
2012-12-04,22.5,27.5,17.7
2012-12-05,23.5,27.7,19.2
2012-12-06,23.6,27.6,20.2
2012-12-07,24.1,29.0,19.4
2012-12-08,24.6,30.4,19.8
2012-12-09,23.4,28.4,20.4
2012-12-10,23.3,27.6,20.2
2012-12-11,23.0,28.2,19.1
2012-12-12,23.2,27.9,20.0
2012-12-13,22.9,26.0,20.3
2012-12-14,21.5,25.3,19.4
2012-12-15,22.6,27.4,19.2
2012-12-16,22.8,27.4,19.1
2012-12-17,22.3,26.5,19.4
2012-12-18,23.4,28.8,17.9
2012-12-19,23.2,28.1,20.0
2012-12-20,23.5,28.7,19.7
2012-12-21,23.8,28.8,19.4
2012-12-22,24.4,30.4,19.7
2012-12-23,23.5,28.4,19.8
2012-12-24,24.0,28.8,19.6
2012-12-25,24.4,29.4,18.7
2012-12-26,25.1,29.8,19.9
2012-12-27,24.3,30.3,19.3
2012-12-28,22.9,28.8,19.7
2012-12-29,23.0,27.3,18.5
2012-12-30,23.3,29.1,18.9
2012-12-31,24.1,28.7,19.1
2013-01-01,24.3,29.4,18.6
2013-01-02,24.4,29.0,19.8
2013-01-03,21.6,24.3,19.2
2013-01-04,22.5,27.9,18.7
2013-01-05,23.2,27.8,18.4
2013-01-06,24.5,29.9,19.1
2013-01-07,24.0,29.5,19.2
2013-01-08,24.2,28.6,20.4
2013-01-09,21.4,23.3,19.9
2013-01-10,20.2,21.5,19.2
2013-01-11,18.9,19.9,18.3
2013-01-12,20.0,23.7,18.0
2013-01-13,19.7,24.3,16.8
2013-01-14,20.1,23.9,17.3
2013-01-15,20.1,23.5,17.9
2013-01-16,20.2,24.2,17.5
2013-01-17,20.8,25.0,18.0
2013-01-18,21.6,26.6,16.7
2013-01-19,22.0,27.5,17.2
2013-01-20,21.3,26.9,18.3
2013-01-21,20.5,25.6,16.4
2013-01-22,20.7,25.6,16.1
2013-01-23,20.7,24.4,17.7
2013-01-24,21.6,26.4,17.5
2013-01-25,22.3,26.3,19.1
2013-01-26,21.2,24.5,19.8
2013-01-27,20.8,24.2,19.3
2013-01-28,19.2,20.8,17.9
2013-01-29,19.9,23.4,17.5
2013-01-30,21.0,25.1,18.1
2013-01-31,21.2,25.4,18.6
2013-02-01,22.1,27.0,18.3
2013-02-02,22.3,26.5,19.3
2013-02-03,22.0,25.5,18.6
2013-02-04,20.3,23.5,18.4
2013-02-05,20.4,24.6,17.5
2013-02-06,20.0,23.9,17.8
2013-02-07,20.9,26.2,17.8
2013-02-08,22.0,26.6,18.6
2013-02-09,22.2,25.9,18.5
2013-02-10,22.3,28.0,17.9
2013-02-11,22.6,27.5,18.0
2013-02-12,23.8,29.0,17.8
2013-02-13,23.5,28.0,18.5
2013-02-14,23.8,28.3,18.1
2013-02-15,24.0,28.6,18.3
2013-02-16,24.0,28.8,20.1
2013-02-17,22.9,28.1,19.4
2013-02-18,23.7,28.7,19.3
2013-02-19,23.9,28.2,19.5
2013-02-20,23.4,28.7,18.8
2013-02-21,22.7,27.8,17.0
2013-02-22,22.7,27.2,16.7
2013-02-23,22.6,27.6,19.0
2013-02-24,22.5,26.8,18.5
2013-02-25,22.5,27.1,17.2
2013-02-26,23.2,27.5,19.3
2013-02-27,22.0,27.0,18.9
2013-02-28,21.6,26.0,19.2
2013-03-01,19.3,21.2,17.9
2013-03-02,18.7,21.0,17.1
2013-03-03,21.3,26.0,18.3
2013-03-04,22.2,27.6,16.8
2013-03-05,22.9,28.3,18.0
2013-03-06,22.5,26.8,18.7
2013-03-07,23.1,28.7,18.7
2013-03-08,23.4,28.2,19.2
2013-03-09,23.5,28.2,19.5
2013-03-10,23.2,28.1,19.6
2013-03-11,23.1,28.2,19.6
2013-03-12,23.8,28.6,18.7
2013-03-13,24.1,29.7,18.9
2013-03-14,22.5,27.7,19.2
2013-03-15,21.4,24.8,19.0
2013-03-16,22.9,27.1,19.0
2013-03-17,22.5,26.6,17.7
2013-03-18,20.4,23.7,17.2
2013-03-19,17.9,20.5,15.9
2013-03-20,18.9,22.7,15.6
2013-03-21,19.8,24.2,16.4
2013-03-22,21.1,25.3,17.8
2013-03-23,20.9,25.2,17.8
2013-03-24,21.0,25.2,18.2
2013-03-25,21.1,25.8,18.5
2013-03-26,20.0,22.0,18.4
2013-03-27,19.9,22.8,18.6
2013-03-28,20.7,24.3,18.1
2013-03-29,19.6,24.9,14.9
2013-03-30,18.9,21.0,17.5
2013-03-31,19.6,24.2,16.7
2013-04-01,20.8,26.1,16.5
2013-04-02,20.9,25.8,18.0
2013-04-03,19.6,22.8,17.4
2013-04-04,20.8,24.5,17.9
2013-04-05,20.8,25.5,18.5
2013-04-06,20.9,25.7,18.4
2013-04-07,21.7,26.6,18.5
2013-04-08,20.6,24.5,18.0
2013-04-09,20.2,24.2,18.2
2013-04-10,19.1,21.5,17.2
2013-04-11,18.8,21.7,17.1
2013-04-12,20.4,24.5,18.0
2013-04-13,20.0,23.0,17.9
2013-04-14,20.1,23.4,17.4
2013-04-15,19.6,23.5,17.1
2013-04-16,18.9,24.2,14.1
2013-04-17,17.4,23.2,11.7
2013-04-18,18.1,23.4,12.8
2013-04-19,19.2,23.9,14.9
2013-04-20,18.0,22.5,14.8
2013-04-21,17.4,22.2,13.0
2013-04-22,16.8,21.2,12.9
2013-04-23,17.2,21.9,13.3
2013-04-24,17.3,21.2,13.6
2013-04-25,17.2,21.7,13.2
2013-04-26,18.0,22.3,13.5
2013-04-27,18.0,23.5,11.7
2013-04-28,17.4,23.1,13.2
2013-04-29,17.8,23.2,12.7
2013-04-30,18.9,24.6,11.9
2013-05-01,19.6,26.0,12.9
2013-05-02,19.6,25.0,14.7
2013-05-03,19.0,24.8,12.6
2013-05-04,19.5,25.4,13.3
2013-05-05,19.3,25.2,11.6
2013-05-06,17.8,20.9,15.1
2013-05-07,17.2,22.5,11.8
2013-05-08,15.7,21.7,8.9
2013-05-09,15.8,22.5,10.2
2013-05-10,16.6,22.5,12.0
2013-05-11,16.3,22.1,11.3
2013-05-12,16.3,22.1,10.5
2013-05-13,16.7,24.0,9.5
2013-05-14,18.7,24.5,12.4
2013-05-15,18.9,25.4,12.9
2013-05-16,19.1,25.1,12.5
2013-05-17,18.4,22.3,15.7
2013-05-18,17.4,19.9,14.9
2013-05-19,18.7,22.6,15.6
2013-05-20,18.8,23.2,15.2
2013-05-21,19.4,24.6,14.5
2013-05-22,19.0,24.5,14.5
2013-05-23,17.9,21.4,15.9
2013-05-24,15.7,18.0,14.3
2013-05-25,16.1,20.0,12.9
2013-05-26,16.0,20.2,12.0
2013-05-27,16.9,21.2,13.2
2013-05-28,17.6,23.4,12.2
2013-05-29,17.3,21.3,14.8
2013-05-30,15.7,19.1,13.1
2013-05-31,17.2,22.6,11.9
2013-06-01,18.1,22.1,14.9
2013-06-02,18.3,23.3,14.2
2013-06-03,16.2,18.2,14.3
2013-06-04,16.7,20.3,14.2
2013-06-05,16.1,21.2,13.1
2013-06-06,16.9,22.2,11.3
2013-06-07,17.4,23.4,11.3
2013-06-08,17.6,22.6,14.0
2013-06-09,17.3,22.0,13.9
2013-06-10,17.1,21.9,13.4
2013-06-11,16.7,22.6,11.2
2013-06-12,17.4,23.2,11.7
2013-06-13,17.8,23.3,12.4
2013-06-14,17.4,22.3,13.4
2013-06-15,16.8,22.2,12.1
2013-06-16,17.8,22.3,14.6
2013-06-17,17.4,21.5,14.2
2013-06-18,16.0,22.2,12.2
2013-06-19,16.4,23.1,11.5
2013-06-20,17.0,24.0,10.3
2013-06-21,17.7,23.5,11.9
2013-06-22,18.9,22.7,16.4
2013-06-23,18.2,23.0,13.7
2013-06-24,17.9,21.0,15.9
2013-06-25,18.4,22.3,15.2
2013-06-26,18.4,23.8,13.3
2013-06-27,19.2,23.9,14.4
2013-06-28,18.7,23.8,14.6
2013-06-29,18.3,23.6,14.2
2013-06-30,19.6,25.1,15.3
2013-07-01,19.2,24.4,15.9
2013-07-02,16.9,20.7,14.0
2013-07-03,16.9,21.4,13.7
2013-07-04,16.3,21.3,12.7
2013-07-05,15.6,21.8,11.1
2013-07-06,14.5,21.8,7.8
2013-07-07,16.0,22.6,9.3
2013-07-08,15.5,23.4,7.1
2013-07-09,16.5,20.7,13.3
2013-07-10,16.3,20.7,13.1
2013-07-11,14.5,19.8,10.8
2013-07-12,15.5,21.1,9.5
2013-07-13,17.4,22.6,11.8
2013-07-14,18.6,23.3,14.8
2013-07-15,18.4,24.3,13.3
2013-07-16,17.2,23.4,10.0
2013-07-17,17.1,24.2,10.2
2013-07-18,17.8,25.0,10.5
2013-07-19,19.2,24.9,13.6
2013-07-20,19.7,25.9,13.5
2013-07-21,21.2,27.2,15.6
2013-07-22,22.1,27.8,16.2
2013-07-23,18.6,22.1,14.7
2013-07-24,14.8,17.7,12.1
2013-07-25,13.4,14.4,12.1
2013-07-26,13.6,19.8,8.8
2013-07-27,13.9,21.0,8.2
2013-07-28,14.6,22.3,9.0
2013-07-29,14.8,22.4,8.3
2013-07-30,15.3,22.2,10.3
2013-07-31,15.7,23.7,9.2
2013-08-01,16.2,24.7,8.4
2013-08-02,16.7,25.4,8.1
2013-08-03,17.9,25.4,8.2
2013-08-04,17.8,25.6,9.6
2013-08-05,18.4,26.4,10.0
2013-08-06,18.9,25.2,13.7
2013-08-07,18.5,25.0,12.7
2013-08-08,17.8,24.3,11.5
2013-08-09,18.6,24.7,11.8
2013-08-10,18.6,25.2,11.4
2013-08-11,18.1,24.0,12.2
2013-08-12,19.3,25.1,14.0
2013-08-13,20.4,26.4,14.6
2013-08-14,20.1,26.4,14.6
2013-08-15,14.6,16.9,12.2
2013-08-16,15.9,23.1,10.6
2013-08-17,17.7,24.1,12.8
2013-08-18,16.1,19.5,13.5
2013-08-19,14.7,17.7,12.7
2013-08-20,16.2,21.6,11.7
2013-08-21,17.5,22.5,13.2
2013-08-22,18.8,24.9,11.4
2013-08-23,21.0,26.7,16.0
2013-08-24,20.7,27.1,15.4
2013-08-25,19.8,26.4,12.3
2013-08-26,21.0,28.3,12.4
2013-08-27,18.8,21.9,13.9
2013-08-28,15.3,22.1,9.4
2013-08-29,16.4,24.0,10.0
2013-08-30,17.8,25.0,11.0
2013-08-31,18.3,25.5,11.4
2013-09-01,18.8,26.2,10.7
2013-09-02,19.5,27.4,10.7
2013-09-03,20.6,28.1,13.5
2013-09-04,16.3,17.3,14.6
2013-09-05,17.0,21.0,13.4
2013-09-06,17.8,22.8,14.1
2013-09-07,17.5,23.8,12.4
2013-09-08,18.5,25.0,12.3
2013-09-09,19.8,26.7,12.7
2013-09-10,20.0,26.4,13.4
2013-09-11,19.4,25.1,15.3
2013-09-12,18.6,23.6,13.5
2013-09-13,19.2,25.0,12.2
2013-09-14,20.5,26.4,13.2
2013-09-15,21.3,27.5,13.4
2013-09-16,22.8,29.4,14.6
2013-09-17,22.6,30.7,18.2
2013-09-18,21.5,26.1,16.9
2013-09-19,21.9,27.4,18.1
2013-09-20,22.7,28.9,17.8
2013-09-21,22.8,28.9,16.4
2013-09-22,24.1,30.9,17.1
2013-09-23,24.7,31.4,19.6
2013-09-24,20.6,25.4,18.1
2013-09-25,18.7,23.4,14.5
2013-09-26,17.2,23.9,11.0
2013-09-27,17.8,25.5,10.9
2013-09-28,20.6,28.6,13.0
2013-09-29,19.4,24.7,16.5
2013-09-30,20.1,25.2,15.1
2013-10-01,20.3,25.1,16.9
2013-10-02,19.9,23.9,15.8
2013-10-03,21.2,26.7,17.1
2013-10-04,20.3,25.4,17.4
2013-10-05,19.8,24.2,16.9
2013-10-06,18.2,23.9,13.9
2013-10-07,15.6,20.3,12.4
2013-10-08,14.7,17.1,13.2
2013-10-09,15.6,18.9,12.6
2013-10-10,16.9,21.1,13.4
2013-10-11,16.9,21.7,12.4
2013-10-12,17.3,22.5,12.6
2013-10-13,19.5,24.7,13.9
2013-10-14,21.0,26.9,13.7
2013-10-15,21.3,27.6,16.0
2013-10-16,19.9,24.6,17.3
2013-10-17,19.9,25.1,16.7
2013-10-18,19.6,24.0,16.3
2013-10-19,20.8,26.4,15.8
2013-10-20,21.9,27.9,16.7
2013-10-21,23.3,28.5,18.3
2013-10-22,23.0,28.5,18.1
2013-10-23,22.7,27.0,19.7
2013-10-24,22.9,28.6,16.5
2013-10-25,22.4,28.6,16.3
2013-10-26,22.0,27.7,17.6
2013-10-27,23.3,29.8,17.5
2013-10-28,20.0,24.2,15.7
2013-10-29,18.3,23.2,13.7
2013-10-30,20.2,26.3,15.8
2013-10-31,19.5,23.9,17.2
2013-11-01,17.8,20.6,15.2
2013-11-02,19.0,24.9,13.8
2013-11-03,20.0,26.4,14.5
2013-11-04,21.4,26.9,15.5
2013-11-05,20.0,24.4,16.2
2013-11-06,16.0,19.0,14.5
2013-11-07,17.2,21.6,14.5
2013-11-08,18.8,23.0,15.4
2013-11-09,20.6,26.1,15.4
2013-11-10,22.3,27.9,16.9
2013-11-11,23.9,29.5,17.9
2013-11-12,25.1,30.1,19.6
2013-11-13,21.4,25.0,17.6
2013-11-14,20.3,25.6,14.7
2013-11-15,20.4,26.0,15.3
2013-11-16,21.9,28.0,15.9
2013-11-17,20.2,24.8,17.5
2013-11-18,19.8,23.8,17.2
2013-11-19,21.5,27.6,16.7
2013-11-20,22.9,28.6,16.7
2013-11-21,23.2,29.2,16.2
2013-11-22,21.8,28.3,17.6
2013-11-23,20.0,24.0,17.6
2013-11-24,19.1,22.4,17.1
2013-11-25,18.6,19.8,17.5
2013-11-26,18.4,20.1,16.8
2013-11-27,19.8,24.1,17.0
2013-11-28,21.4,26.5,17.5
2013-11-29,22.1,28.0,18.3
2013-11-30,21.2,25.0,18.9
2013-12-01,20.8,24.2,18.6
2013-12-02,21.0,25.4,18.7
2013-12-03,22.2,26.9,18.6
2013-12-04,23.4,29.1,17.1
2013-12-05,23.7,29.3,19.1
2013-12-06,23.5,28.5,18.9
2013-12-07,22.4,26.1,19.5
2013-12-08,22.1,26.4,18.8
2013-12-09,22.7,27.1,18.7
2013-12-10,22.4,26.5,19.9
2013-12-11,20.6,24.0,18.4
2013-12-12,20.1,23.6,17.5
2013-12-13,20.2,24.8,16.1
2013-12-14,21.6,26.4,17.1
2013-12-15,21.1,25.2,18.0
2013-12-16,21.2,26.5,17.3
2013-12-17,19.9,23.1,17.8
2013-12-18,21.1,25.9,17.0
2013-12-19,21.3,26.6,16.9
2013-12-20,21.6,26.4,16.5
2013-12-21,21.0,25.8,18.5
2013-12-22,20.9,24.9,18.2
2013-12-23,20.4,22.9,19.1
2013-12-24,20.8,25.0,18.9
2013-12-25,21.7,26.6,18.9
2013-12-26,23.4,28.8,18.8
2013-12-27,23.3,27.5,20.5
2013-12-28,22.8,26.6,19.6
2013-12-29,23.0,27.1,19.4
2013-12-30,22.8,27.7,19.6
2013-12-31,23.1,27.7,19.7
2014-01-01,23.7,28.8,18.6
2014-01-02,24.5,29.5,19.9
2014-01-03,25.5,30.8,19.1
2014-01-04,25.3,30.8,20.3
2014-01-05,23.6,27.3,20.4
2014-01-06,22.8,27.8,17.2
2014-01-07,22.7,27.4,18.5
2014-01-08,22.2,27.8,16.1
2014-01-09,22.5,27.9,15.8
